CO_GT,PT08_S1_CO,NMHC_GT,NOx_GT,PT08_S3_NOx,NO2_GT,PT08_S4_NO2,PT08_S5_O3,T,RH,AH,PT08_S2_NMHC
1.7000000000000002,942.0,-900.0,255.0,883.75,96.0,1288.25,746.0,22.000000095367003,92.12499914169399,1.6921864227666654,1059.5
0.4,757.0,-900.0,18.0,1351.25,25.0,1379.5,468.0,18.95000038147,165.700002288817,2.4790876583390573,694.0
2.5,1190.25,-900.0,128.0,714.75,121.0,1657.0,1189.5,26.924999809265003,89.87500057220498,2.1804044217790186,1192.5
2.6,1127.75,-900.0,113.0,670.0,112.0,1846.75,1006.5,31.625000572205,130.52500114440997,4.059424440838433,1185.25
1.3,928.5,-900.0,196.0,927.5,115.0,1184.5,807.25,12.425000047684,220.374997711183,2.1979374868377684,903.75
1.2000000000000002,953.0,-900.0,-900.0,1928.25,-900.0,1210.75,786.75,11.975,234.77500114440997,2.27110486531931,849.25
1.4000000000000001,1035.0,-900.0,83.0,953.0,74.0,1580.25,742.75,34.074999427795,79.22500143051099,2.8561045640726603,965.75
-900.0,912.0,-900.0,-900.0,953.25,-900.0,1347.0,788.25,17.725,208.67499885559002,2.8778436025091687,867.0
0.5,918.0,-900.0,199.2,930.25,124.3,930.0,647.25,4.825000023841899,145.75000057220498,0.9387408432295332,872.0
-900.0,1456.0,-900.0,-900.0,676.5,-900.0,2038.0,1433.0,29.525000190735,61.450000858306005,1.7524757405309512,1631.75
2.3000000000000003,1172.75,-900.0,131.0,751.25,88.0,1838.0,1005.75,21.300000286102,148.075002288817,2.554112322491964,1211.75
1.7000000000000002,1002.5,-900.0,260.0,804.75,117.0,1270.25,840.0,14.999999856949,187.67500171661501,2.205815895168543,980.5
1.1,949.0,-900.0,106.0,888.25,64.0,1339.5,785.25,20.45000038147,181.224997138978,2.9526304451750454,904.0
3.0,1301.25,-900.0,277.0,639.5,172.0,2037.25,1786.25,34.324999427795,92.12500057220498,3.350327915598704,1390.75
2.6,-900.0,208.0,144.0,-900.0,118.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
1.0,1023.0,-900.0,-900.0,935.25,-900.0,1159.75,822.25,12.85,213.69999656677302,2.190762596605642,741.0
-900.0,1295.75,-900.0,-900.0,515.0,-900.0,2020.0,1412.75,25.82500038147,151.75000057220498,3.3949862940911744,1458.0
0.9,1000.5,-900.0,67.0,1154.25,65.0,1406.25,595.75,20.650000190735,123.550001716615,2.0681113376760747,848.25
0.4,952.5,-900.0,42.0,1057.75,58.0,1264.75,461.25,39.549999809265,41.124999856948,2.027886240281079,865.75
-900.0,1103.0,-900.0,-900.0,918.25,-900.0,1607.75,964.0,15.600000238419,189.999997711183,2.3142588244434137,990.5
-900.0,1602.75,-900.0,-900.0,457.25,-900.0,2193.5,1681.75,29.774999713898,99.25000057220498,2.8091661137482755,1744.75
3.5,1142.25,-900.0,628.0,690.25,197.0,1315.0,1477.25,13.574999904633,58.675000286101,0.7006116543727472,1477.0
1.2000000000000002,1066.25,-900.0,167.0,755.25,54.0,1499.25,904.25,18.725,224.79999885559002,3.2836857685520187,1015.25
1.4000000000000001,910.5,-900.0,160.0,1898.0,95.0,1119.0,767.5,10.225,225.92499885559002,1.9644591008901329,848.5
-900.0,878.5,-900.0,-900.0,1017.5,-900.0,1307.25,458.0,32.799999809265,68.35,2.313757704438718,834.0
3.3000000000000003,1351.0,-900.0,228.0,716.75,116.0,1772.5,1551.75,20.35,114.40000114440998,1.8892248284233248,1287.0
-900.0,1033.5,-900.0,-900.0,980.25,-900.0,1479.25,874.25,19.350000476837,116.35,1.8117000850103022,1057.25
0.5,948.0,-900.0,77.6,1046.5,59.9,1015.25,668.5,10.174999809265,193.749997711183,1.6935914063801714,665.5
1.3,1014.25,-900.0,56.0,843.25,66.0,1670.25,681.75,28.699999904633,161.199999427795,4.238175647712635,964.0
0.7,969.25,-900.0,72.6,922.75,59.3,1014.75,600.25,13.949999904633,153.55000171661501,1.7115553097095506,729.0
-900.0,851.75,-900.0,-900.0,1206.25,-900.0,1226.5,508.75,14.000000095367,225.700002288817,2.476849139143562,745.0
1.0,972.0,-900.0,111.0,866.5,80.0,1289.25,944.75,19.475,151.074999427795,2.340127189676892,948.25
-900.0,1171.5,-900.0,-900.0,870.0,-900.0,1400.25,797.75,36.049999809265,61.07499942779501,2.4690736338384456,1108.75
1.7000000000000002,1042.0,-900.0,290.4,805.0,174.5,970.75,1034.0,6.424999928474399,137.499997711183,0.9816460750275364,954.5
5.6,1538.5,-900.0,520.0,455.0,120.0,2412.75,1750.75,20.225000476837,188.199999427795,3.02209552851505,1798.25
0.7,736.25,-900.0,112.0,1935.5,68.0,853.25,417.75,10.499999856949,108.62500057220498,1.012261044790355,705.5
0.5,827.75,50.0,20.0,1511.0,26.0,1165.0,371.0,14.199999904633,135.92499885559002,1.5493530217076037,677.25
0.5,771.0,-900.0,11.0,1224.5,15.0,1222.0,412.0,36.425000762939,55.44999942779501,2.2952524081077468,774.0
6.0,1751.25,-900.0,661.9,356.75,200.6,2034.0,1949.25,20.199999904633,129.699999427795,2.1102387720461473,1720.25
1.2000000000000002,901.75,-900.0,137.5,1025.0,97.4,842.5,507.25,3.2250000596046,144.325002288817,0.8444285735477279,768.0
-900.0,1097.0,-900.0,-900.0,754.5,-900.0,1689.5,859.25,30.35,142.00000057220498,4.106802330137965,980.75
1.2000000000000002,954.25,-900.0,-900.0,876.5,-900.0,1348.25,609.0,26.500000572205,105.54999885559,2.483704503732439,918.5
-900.0,1029.5,-900.0,-900.0,973.5,-900.0,1487.0,953.5,12.349999761581,203.200002288817,2.0250312956309395,951.5
-900.0,1072.5,-900.0,-900.0,696.0,-900.0,1583.0,848.25,35.174999809265,69.699999427795,2.6768622377964246,1171.25
1.5,940.0,-900.0,208.0,870.25,91.0,1300.25,955.25,15.699999904633,155.79999885559002,1.9269571750817927,1042.5
4.3,1555.5,-900.0,688.0,617.0,141.0,1595.5,1776.0,12.800000286102,232.524995422363,2.3677279885136397,1388.25
1.8,1160.25,109.0,90.0,1010.75,80.0,1407.5,1072.0,9.4000001907349,186.62500057220498,1.5588180958470153,977.25
2.9,1150.75,-900.0,333.0,744.0,99.0,1485.5,1251.0,17.875000095367003,119.65000114440998,1.7070861294148172,1261.0
1.0,964.75,-900.0,136.7,911.0,91.6,1065.0,472.75,22.725,99.77500114440998,1.9014453381192729,805.5
-900.0,976.5,-900.0,67.0,877.0,90.0,1493.5,1165.75,23.49999961853,142.449999427795,2.794903523301835,866.5
1.2000000000000002,1027.25,-900.0,104.0,947.25,83.0,1417.5,918.5,15.324999904633,93.10000143051099,1.1657409132588048,1082.0
4.6,1532.0,-900.0,1019.7,477.0,228.1,1391.5,2112.0,7.4250000476836995,152.42500171661501,1.1451419071915363,1442.0
4.6,1525.5,-900.0,768.6,462.5,175.2,1570.5,1857.75,7.299999928474399,186.77499828338497,1.3701777954688958,1516.5
2.4,1024.5,-900.0,160.0,844.25,104.0,1738.75,880.75,23.574999904633,123.77499828338499,2.451863820464711,1134.5
3.0,1284.75,-900.0,415.0,568.75,114.0,1744.25,1302.75,21.525000190735,166.825002288817,2.9030112993926354,1373.5
1.3,1070.25,98.0,82.0,1183.75,76.0,1416.0,801.75,10.475,177.77500114440997,1.5910988234171228,900.75
-900.0,1115.25,-900.0,212.0,755.25,80.0,1215.25,990.75,8.8000000476837,232.975,1.850641992969173,991.0
-900.0,938.75,-900.0,116.0,870.0,92.0,1494.0,765.0,34.32500038147,47.499999856948,1.7741706051905897,1143.5
2.0,1099.25,-900.0,339.5,700.5,128.1,1213.5,1067.25,3.5750000238419,240.925004577637,1.3732958130383128,1116.5
2.7,-900.0,-900.0,302.2,-900.0,149.7,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
2.8000000000000003,1344.5,285.0,187.0,900.25,113.0,1733.75,992.75,8.8249999046326,223.974994277953,1.7857677967638732,1184.75
-900.0,982.0,-900.0,-900.0,854.5,-900.0,1590.75,844.5,22.85,191.125003433227,3.578422627927516,854.5
9.5,1840.5,-900.0,1187.0,338.75,172.0,2417.5,2070.5,15.500000095367,219.1,2.637518957386441,2001.0
-900.0,923.0,-900.0,-900.0,1057.0,-900.0,1272.0,662.75,23.299999809265003,123.70000228881699,2.412139818674725,869.75
3.2,1106.5,-900.0,344.0,730.5,130.0,1617.75,1078.75,22.85,127.60000286102198,2.421679816996456,1327.75
0.7,902.0,-900.0,28.0,961.75,38.0,1362.25,665.0,28.37499961853,110.199999427795,2.8755671812491204,807.5
1.8,1106.75,-900.0,288.8,723.25,202.3,1153.25,1006.5,9.2499998569489,175.37500057220498,1.4573551965883378,1004.5
-900.0,1103.75,-900.0,87.0,749.0,77.0,1646.5,1225.25,23.199999904633,149.200002288817,2.8725256068634764,1019.25
0.9,856.0,-900.0,124.0,1121.25,90.4,837.0,528.75,11.200000143051,100.15000257492099,0.9802669507567554,751.5
-900.0,-900.0,-900.0,-900.0,-900.0,-900.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
2.6,1135.0,-900.0,368.0,879.75,154.0,1462.5,1011.25,34.975,55.30000171661499,2.1212357200690275,1247.5
2.0,1104.0,-900.0,314.8,716.66666666667,184.6,1031.0,1057.6666666667,11.466666475932,97.79999694824198,0.9746052265182443,1082.3333333333298
4.199999999999999,1274.25,-900.0,163.0,599.25,127.0,2127.25,1282.0,24.650000190735,135.92499885559002,2.8534259421612025,1460.25
3.2,-900.0,-900.0,485.4,-900.0,163.3,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
2.9,1181.75,-900.0,373.0,620.75,114.0,1688.0,1159.0,19.650000190735,209.124997711183,3.2349253815045147,1281.25
-900.0,1274.5,-900.0,-900.0,717.75,-900.0,1882.5,1284.0,21.900000190735,118.824999427795,2.141783146996577,1322.75
-900.0,868.0,-900.0,-900.0,914.75,-900.0,1438.75,837.5,19.725,191.199996566773,2.9792916855788953,863.25
3.0,1300.5,-900.0,249.0,626.0,135.0,2033.5,1431.75,28.299999809265003,141.54999885559002,3.6504578097804408,1287.5
-900.0,1197.5,-900.0,156.0,648.0,128.0,1870.75,942.0,33.775000190735,105.324999427795,3.7044636069629524,1210.5
-900.0,1309.5,-900.0,-900.0,546.75,-900.0,1810.0,1366.75,21.549999809265003,141.77499828338497,2.4854720035961186,1442.5
2.3000000000000003,1221.5,-900.0,359.6,575.25,161.8,1310.25,1088.5,21.100000476837,91.75000057220498,1.6016560666440038,1139.25
1.0,1071.75,-900.0,252.7,755.25,150.7,970.25,1123.25,0.85,209.87500343322696,1.0182314219659234,942.0
2.1,1165.75,-900.0,322.5,686.5,174.7,1026.5,1357.5,4.4999999761581,142.749997711183,0.9034853028680306,1047.75
3.4,1243.25,-900.0,283.0,669.25,184.0,1920.25,1415.25,32.725000476837,84.10000143051099,2.813175216985045,1348.25
3.4,1330.0,-900.0,487.4,549.5,200.8,1414.75,1342.75,14.175000047684,182.50000057220498,2.043248031231113,1144.75
4.5,1332.5,-900.0,431.0,565.25,174.0,1911.5,1456.25,24.875000095367003,147.02500114440997,3.1183873391415156,1446.75
0.7,935.5,-900.0,35.0,1187.25,49.0,1529.75,635.25,16.224999523163003,240.249997711183,3.012440609604199,748.5
2.2,1136.0,-900.0,221.0,719.25,110.0,1572.25,1029.5,24.150000190735,152.12500057220498,3.0917167926886537,1140.5
2.5,1288.5,251.0,135.0,882.25,103.0,1547.0,1036.5,15.975,130.6,1.6579927976829119,1077.75
3.9,1308.5,-900.0,366.0,580.0,168.0,1855.25,1301.75,24.70000038147,162.02499828338497,3.3922593251047406,1399.25
0.2,1078.25,-900.0,135.1,805.0,89.0,1150.0,571.5,10.699999904633,198.399995422363,1.7888124862693067,821.0
2.4,1242.75,207.0,131.0,915.75,95.0,1513.5,1090.0,16.925000286102,110.874997711183,1.5036165115272153,1088.0
0.7,885.75,-900.0,-900.0,1138.75,-900.0,750.5,483.5,3.975,119.725,0.7500620034148593,668.25
-900.0,981.25,-900.0,191.9,913.0,122.4,954.75,947.25,3.1500000119209,160.67499885559002,0.9245532183178325,884.5
2.0,1303.25,219.0,102.0,843.0,96.0,1703.5,911.25,27.1,95.575000858306,2.335191092610352,1152.5
1.9000000000000001,1097.0,-900.0,79.0,890.5,75.0,1658.5,1120.0,17.150000190735,181.15000114440997,2.426500947233612,1043.5
0.7,917.0,-900.0,74.0,1178.0,85.0,1479.0,658.75,18.074999904633,154.449999427795,2.2007856520739635,916.75
3.0,1191.25,-900.0,454.0,641.0,91.0,1421.0,1145.75,12.225,238.37500343322696,2.340292868884803,1162.75
1.7000000000000002,1114.25,-900.0,93.0,877.25,111.0,1621.75,792.75,38.95000038147,64.300000286101,3.021046753392392,1043.25
4.1,1433.75,-900.0,549.0,482.25,158.0,1887.0,1710.75,24.725000476837,141.324999427795,2.9756417322937323,1543.25
-900.0,994.25,-900.0,227.0,852.25,139.6,951.25,1008.25,4.299999928474399,152.50000057220498,0.9467698594582197,938.25
3.3000000000000003,1386.5,228.0,215.0,671.0,117.0,1985.5,1296.25,17.35,217.225005722047,2.9250558261328887,1294.75
0.9,817.25,-900.0,108.0,1970.0,67.0,959.25,519.25,12.374999856949,146.125003433227,1.4862930236856682,732.5
1.6,1082.75,-900.0,84.0,893.5,75.0,1593.0,797.0,31.025000190735,59.050000286101,1.8297574805881944,1173.0
1.2000000000000002,1169.0,43.0,101.0,1487.75,83.0,1352.0,731.75,10.300000047684,178.89999828338497,1.583472325712655,817.0
-900.0,1387.75,-900.0,-900.0,570.5,-900.0,2002.0,1499.0,23.824999904633,193.674993133546,3.8364061025360847,1404.75
1.9000000000000001,1189.5,-900.0,222.8,649.75,141.4,1227.25,869.25,19.6,120.624997711183,1.9020833193741058,989.25
3.4,1408.0,-900.0,527.0,783.25,189.0,1551.25,1795.0,16.750000095367003,141.85,1.8765619388159513,1463.5
2.8000000000000003,1142.5,-900.0,329.1,677.5,209.4,1206.75,1084.5,5.749999856948899,222.17499885559002,1.4615983394152499,1013.25
2.3000000000000003,1243.25,-900.0,276.4,551.0,120.4,1499.25,1110.25,19.824999904633,155.499997711183,2.4557854912177355,1159.25
2.4,1258.75,-900.0,314.9,520.75,142.9,1529.25,1191.5,18.74999961853,164.950002288817,2.4392990848843046,1199.0
1.4000000000000001,992.0,-900.0,-900.0,851.5,-900.0,1397.5,705.25,30.175000286102,80.349998569489,2.343481327497535,964.25
1.2000000000000002,937.0,102.0,64.0,1194.3333333333,59.0,1355.6666666667,729.0,8.833333269755,193.000001525878,1.5533278671121278,844.0
1.4000000000000001,1028.75,85.0,71.0,1154.5,70.0,1378.0,494.0,11.624999856949,230.874997711183,2.187203261202772,817.25
1.5,964.0,-900.0,222.2,887.75,137.7,968.25,509.5,19.025000190735,78.62499914169399,1.2333489175150683,875.75
2.3000000000000003,1169.5,273.0,123.0,901.25,100.0,1605.0,887.25,27.250000095367003,66.25000057220498,1.662248533278008,1216.0
-900.0,1206.0,-900.0,-900.0,594.5,-900.0,1619.0,1303.75,17.724999523163003,197.94999656677302,2.735005796274397,1274.25
2.1,1085.0,-900.0,330.0,1645.5,108.0,1326.25,930.5,11.374999856949,249.32499656677302,2.3178165949784257,1027.25
0.7999999999999999,809.25,-900.0,54.0,1312.25,55.0,1424.75,531.25,21.699999904633,135.85,2.406538011027603,787.75
-900.0,1050.5,-900.0,127.0,765.25,119.0,1664.0,914.25,34.650000190735,70.675000286101,2.6381003191555883,1198.25
1.1,1009.25,-900.0,214.2,810.75,142.7,1025.0,774.25,4.4000000715256,170.27499828338497,1.0520069571646093,953.25
4.6,1516.25,735.0,226.0,683.0,166.0,1928.25,1488.25,24.375000095367003,90.474998569489,1.9024317650080016,1535.25
1.7000000000000002,1084.25,-900.0,201.1,778.75,112.9,1201.0,879.0,12.649999952316,191.42499885559002,1.9488038151794402,933.0
2.2,992.0,-900.0,316.0,812.5,148.9,899.75,894.25,1.8749999761581,106.300001716615,0.5993084297448357,1029.5
3.0,1327.75,-900.0,351.0,560.0,99.0,1631.75,1390.75,20.07500038147,189.55000171661501,3.016223467373357,1326.75
5.1,1609.0,-900.0,669.0,390.0,126.0,2189.25,1846.5,21.675000286102,186.17500171661501,3.2568393895554824,1747.25
1.5,1062.25,-900.0,78.0,814.75,96.0,1596.75,620.5,33.150001144409,98.05000028610098,3.340073860916717,1049.75
2.3000000000000003,1321.25,-900.0,234.0,600.75,116.0,1927.25,1595.0,25.975,112.225,2.5577708260862764,1358.25
0.7999999999999999,830.25,-900.0,118.0,1173.75,64.0,1046.25,477.0,18.074999904633,104.27499828338499,1.5178771785544634,781.5
2.7,1385.0,164.0,169.0,1054.25,114.0,1705.0,1269.5,13.699999904633,146.72500286102198,1.6155076502587213,1195.5
1.2000000000000002,945.5,-900.0,165.3,847.5,121.0,898.25,634.25,13.075000143051,82.37500057220498,0.9170421436988085,921.25
3.7,1393.75,-900.0,956.0,486.75,238.0,1551.5,1885.25,8.050000166893,147.77499828338497,1.1563095021540897,1584.25
1.8,1086.5,-900.0,87.0,813.5,99.0,1808.75,844.25,25.299999809265003,139.97500286102198,3.0466181952575258,1133.5
1.2000000000000002,900.0,-900.0,34.0,976.25,37.0,1415.0,580.75,38.374999618530005,59.35,2.7133421263896373,903.0
0.7,889.0,-900.0,68.0,1070.75,44.0,1298.5,576.0,18.500000095367003,221.425004577637,3.192611309179348,770.5
-900.0,789.5,-900.0,51.0,1301.5,58.0,1331.75,583.0,16.525000190735,157.225,2.0417250480675246,758.5
2.4,932.5,-900.0,190.0,854.5,113.0,1481.75,902.5,34.574999427795,40.075000143052,1.5316583534535404,1181.25
0.9,983.0,-900.0,-900.0,806.5,-900.0,1432.0,904.75,22.225,163.6,2.967449880539194,893.75
-900.0,1143.5,-900.0,-900.0,871.0,-900.0,1606.0,1172.25,17.324999904633,143.80000171661501,1.966800069176123,1129.0
1.4000000000000001,1034.0,-900.0,290.1,784.5,172.6,1006.25,924.0,10.699999904633,102.84999713897801,0.9750654671617431,1009.75
2.9,1245.25,-900.0,413.6,615.75,151.4,1217.5,1533.25,8.8250001430511,145.074999427795,1.191654697795847,1235.0
2.2,1298.25,-900.0,442.0,726.75,111.0,1361.75,1218.75,12.899999952316,242.42499885559002,2.4795595073879606,1095.5
0.9,923.25,83.0,49.0,1161.0,53.0,1399.25,808.5,10.900000190735,210.85,1.9183928717508973,819.25
0.7999999999999999,873.0,-900.0,65.0,1204.25,45.0,1058.25,646.0,9.0000000953674,231.25000343322696,1.860785207890467,710.0
-900.0,1083.25,-900.0,-900.0,853.25,-900.0,1809.75,1036.0,24.225,104.64999828338499,2.1666431336382646,1284.0
2.0,1205.25,-900.0,245.3,678.25,129.1,1310.0,1133.25,14.125000095367,181.29999885559002,2.0243279392960485,1026.75
3.5,1280.75,-900.0,639.4,614.25,162.5,1328.5,1312.5,7.0749999046326,168.999997711183,1.232070759460703,1280.25
4.199999999999999,1479.0,-900.0,865.7,454.5,151.4,1618.5,1675.0,4.874999856948899,224.04999885559002,1.3940319529749547,1448.75
1.9000000000000001,1104.0,-900.0,110.0,858.5,100.0,1698.75,930.25,29.324999427795003,113.499997711183,3.1195916039527307,1059.25
5.3999999999999995,-900.0,-900.0,794.0,-900.0,168.0,-900.0,-900.0,-900.0,-2700.0,-1800.0,-900.0
1.6,1084.0,-900.0,114.0,781.0,78.0,1762.5,990.75,24.775000190735,137.79999885559002,2.912178720079879,1075.5
3.9,1372.25,-900.0,592.0,537.25,200.0,1640.25,1477.75,21.150000190735,133.525004005432,2.29276914986397,1377.0
1.6,1074.25,-900.0,82.0,924.0,74.0,1628.0,902.75,17.824999427795003,186.02500114440997,2.591608468900738,986.25
1.8,1053.75,-900.0,264.5,769.25,182.9,910.25,1003.75,10.85,75.699999427795,0.7501705913921398,985.25
0.5,768.5,-900.0,28.0,1432.25,4.0,1109.75,431.75,15.575000143051,160.00000057220498,1.9615191370932,674.75
1.9000000000000001,1168.0,-900.0,227.0,742.25,72.0,1591.0,850.25,20.85,219.400006866454,3.639007184677,1039.75
4.3,1322.75,-900.0,706.9,549.5,169.7,1421.5,1446.25,7.700000023841899,160.52499828338497,1.2210921113621462,1366.75
4.8,1644.75,724.0,218.0,639.0,155.0,2064.75,1569.25,21.324999904633,120.25000057220498,2.095665983207728,1557.25
-900.0,993.0,-900.0,-900.0,1008.5,-900.0,1458.5,552.0,17.899999713898,133.30000171661501,1.8933596202606033,934.75
3.1,1482.75,359.0,216.0,660.0,112.0,2046.0,1381.75,16.650000190735,204.624997711183,2.647341370158231,1399.0
5.3999999999999995,1683.25,-900.0,901.0,416.5,187.0,1906.25,2031.75,14.250000095367,203.35,2.275739093391795,1632.25
2.6,1173.0,-900.0,454.0,677.5,103.0,1407.5,1018.5,12.299999809265,251.799993133546,2.4779943318097684,1112.5
3.9,1479.25,474.0,302.0,658.5,136.0,1821.75,1656.25,17.150000190735,126.475,1.7239246360022762,1375.0
2.4,1136.25,-900.0,295.9,732.75,130.2,1155.25,1106.0,6.475,224.949990844726,1.547638757794708,1027.25
-900.0,1445.5,-900.0,282.0,543.0,195.0,2075.5,1856.25,34.000000095367,80.64999971389899,2.8940474882894494,1504.0
4.5,1501.75,-900.0,627.0,453.25,147.0,2044.0,1752.25,22.674999809265003,163.67499885559002,3.047461032412596,1620.75
1.3,991.0,-900.0,-900.0,862.5,-900.0,915.75,990.75,2.2999999880791,179.04999885559002,0.966524737925459,852.5
-900.0,910.75,-900.0,-900.0,967.5,-900.0,1290.5,656.0,15.149999713898,235.374997711183,2.766503361932484,836.0
0.4,827.75,-900.0,63.0,1415.0,68.0,1285.25,539.0,20.300000286102,113.35,1.8673884283096718,785.25
1.6,995.5,-900.0,240.0,902.5,91.0,1199.5,809.5,12.550000047684,215.725,2.1702514849354633,884.25
1.1,899.5,-900.0,120.0,1034.75,76.0,1145.5,614.25,15.800000047684,178.52500114440997,2.20683205273103,784.5
1.9000000000000001,1116.25,-900.0,216.0,696.25,63.0,1480.0,1016.0,18.524999713898,205.749997711183,2.978023056683322,1095.25
1.3,994.5,-900.0,153.0,830.75,101.1,1107.25,537.25,24.1,91.074999427795,1.8849921597661539,859.75
4.1,1408.5,-900.0,525.8,473.0,144.5,1584.0,1570.0,10.900000190735,208.6,1.8989794247215284,1439.5
1.0,965.25,-900.0,184.0,797.75,49.0,1405.25,1015.0,16.275000190735,230.725,2.9057139529404217,955.75
1.4000000000000001,978.25,-900.0,139.0,739.75,80.0,1557.25,781.5,22.85,175.749997711183,3.29845525796609,1007.75
-900.0,1042.0,-900.0,-900.0,993.75,-900.0,1433.75,731.25,27.925000286102,148.37500057220498,3.741834046252578,830.0
2.5,1191.25,-900.0,360.0,754.0,115.0,1314.0,1137.25,16.550000524521,166.00000057220498,2.153377201309487,1085.0
0.5,903.5,-900.0,85.0,1043.25,57.2,1085.5,679.75,11.6,214.6,2.03686633591529,688.75
-900.0,766.5,-900.0,-900.0,1153.5,-900.0,1295.5,515.0,23.74999961853,99.77500114440998,2.015357468107358,751.5
1.5,1035.75,-900.0,257.9,833.25,118.9,1025.75,1028.0,3.9999999761581,201.54999885559002,1.1965868315586243,933.25
0.7999999999999999,866.25,-900.0,28.0,954.25,43.0,1379.75,686.5,27.900000190735,105.84999713897801,2.6936007897210814,860.5
4.8999999999999995,1377.25,-900.0,482.0,520.25,185.0,1672.0,1370.0,17.949999904633,160.52500114440997,2.266616580279101,1385.5
3.2,1265.75,-900.0,363.0,691.0,146.0,1748.0,1150.5,34.399999237061,74.27499971389899,2.730805847065378,1404.25
0.5,998.25,-900.0,56.0,975.25,71.0,1369.0,622.25,41.525000190735,35.649999713899,1.9564111950268297,942.0
1.2000000000000002,929.0,-900.0,47.0,850.25,54.0,1413.0,864.25,24.175000286102,113.800001716615,2.340842747575436,950.75
-900.0,933.25,-900.0,-900.0,920.0,-900.0,1559.75,645.5,25.475000476837,163.449999427795,3.5768341150451306,849.75
-900.0,1452.75,-900.0,-900.0,541.5,-900.0,1792.25,1622.5,18.725,171.55000171661501,2.5292075356627315,1471.25
-900.0,1013.75,-900.0,59.0,824.75,80.0,1526.0,1165.0,25.45000038147,123.17499885559,2.71574161428521,977.0
2.9,1167.75,-900.0,315.0,674.75,149.0,1564.0,1109.75,27.774999713898,75.325000858306,1.9316232071945891,1325.5
0.30000000000000004,929.75,-900.0,123.1,983.75,91.4,916.75,600.25,4.1499999523163,170.574999427795,1.0375430051395416,770.25
-900.0,878.75,-900.0,-900.0,1087.5,-900.0,1329.5,626.5,23.800000286102,115.900004005432,2.3318573819752704,754.25
0.7999999999999999,930.0,-900.0,98.3,882.75,68.5,1117.0,777.5,11.725,224.725,2.1447838360220386,764.5
2.4,1248.0,-900.0,431.2,576.25,162.1,1271.25,1548.75,17.500000095367003,99.625002002716,1.407085111100051,1148.75
3.0,1253.75,-900.0,240.0,554.75,98.0,2046.25,1414.0,24.550000286102,198.69999942779498,4.102199714764405,1338.0
1.7000000000000002,1114.75,-900.0,127.0,1023.75,88.0,1522.0,767.75,18.649999713898,110.199999427795,1.652761350509618,1017.75
4.3999999999999995,1584.25,549.0,233.0,650.75,150.0,2059.5,1375.25,15.82500038147,187.67500171661501,2.3183623853823137,1416.5
0.30000000000000004,799.25,-900.0,16.0,1534.0,22.0,1181.5,353.75,15.899999952316,135.624997711183,1.710371841342723,650.0
2.0,1135.75,-900.0,269.0,664.5,63.0,1606.75,1442.75,20.449999904633,213.475005722047,3.4605522676779543,1120.0
-900.0,955.75,-900.0,-900.0,829.0,-900.0,1487.0,843.0,24.674999809265003,114.17499885559,2.415940659668283,1040.0
2.7,1136.25,-900.0,117.0,784.5,108.0,1815.25,825.5,33.275000190735,71.27499971389899,2.470921245507706,1235.5
1.3,1003.75,-900.0,60.0,795.0,73.0,1602.5,733.5,28.299999809265003,137.725,3.554448639267152,968.25
-900.0,838.75,-900.0,36.0,1135.5,51.0,1500.5,649.25,20.225000476837,172.00000057220498,2.7704318157990917,822.75
1.7000000000000002,919.25,-900.0,291.0,930.0,128.0,1084.75,822.25,13.924999809265,108.62500057220498,1.2379307504543455,970.25
2.8000000000000003,1169.75,-900.0,396.3,591.25,164.2,1198.75,1234.0,16.575000143051,64.825000858306,0.902369075699061,1224.0
3.5,1328.5,-900.0,494.3,504.75,173.8,1571.25,1498.5,15.824999666214,146.50000057220498,1.8314047015804373,1394.25
8.5,1694.25,-900.0,1077.0,382.25,182.0,2078.75,1963.0,10.175000047684,238.149995422363,2.0589694675902925,1836.25
2.6,1170.75,-900.0,162.0,710.75,122.0,1842.25,1217.0,27.399999713898,105.925001716615,2.6211578639296125,1233.75
-900.0,1299.25,-900.0,-900.0,543.25,-900.0,1506.0,1327.5,10.675000047684,203.94999942779498,1.833250000514511,1309.0
-900.0,937.25,-900.0,-900.0,873.0,-900.0,1599.25,899.5,21.799999332428,219.624997711183,3.85257137079827,866.25
3.3000000000000003,1354.75,-900.0,326.0,584.25,147.0,1873.25,1364.0,31.649999713898,104.725,3.280686059808709,1414.0
1.1,864.0,-900.0,194.3,1038.25,116.4,792.75,476.75,3.4000000715256,135.62500057220498,0.807991157136284,757.5
1.0,892.75,-900.0,54.0,837.5,44.0,1620.5,862.0,23.000000572205,187.90000114440997,3.55058599019428,920.5
3.5,1107.75,-900.0,213.0,734.5,130.0,1799.0,1079.25,30.025000190735,59.35,1.742265676039711,1387.0
1.5,975.5,-900.0,99.0,846.75,102.0,1501.0,870.0,25.350000476837,90.10000143051099,2.0015472889284984,1089.0
1.4000000000000001,957.0,-900.0,188.9,994.25,130.6,833.0,672.0,4.0750000238419,117.175001716615,0.7405719337516641,834.5
3.1,1291.5,-900.0,386.0,569.5,83.0,1788.5,1261.0,16.300000286102,227.79999885559002,2.8744768938402023,1410.0
